,REGION,TECHNOLOGY,EMISSION,YEAR,VALUE
27948,RE1,DEMTRAGSLMOT,EMIC02,2052,4.1826963920532
27949,RE1,DEMTRAGSLMOT,EMIC02,2053,4.15619878176946
27950,RE1,DEMTRAGSLMOT,EMIC02,2054,4.13058131960616
27951,RE1,DEMTRAGSLMOT,EMICH4,2022,0.106571067702966
27952,RE1,DEMTRAGSLMOT,EMICH4,2023,0.106173476267286
27953,RE1,DEMTRAGSLMOT,EMICH4,2024,0.108616435634981
27954,RE1,DEMTRAGSLMOT,EMICH4,2025,0.110936927458869
27955,RE1,DEMTRAGSLMOT,EMICH4,2026,0.113314426498552
27956,RE1,DEMTRAGSLMOT,EMICH4,2027,0.115555963802818
27957,RE1,DEMTRAGSLMOT,EMICH4,2028,0.117520056667729
27958,RE1,DEMTRAGSLMOT,EMICH4,2029,0.11399271806477
27959,RE1,DEMTRAGSLMOT,EMICH4,2030,0.108772504483979
27960,RE1,DEMTRAGSLMOT,EMICH4,2031,0.103375353754415
27961,RE1,DEMTRAGSLMOT,EMICH4,2032,0.0981149567995687
27962,RE1,DEMTRAGSLMOT,EMICH4,2033,0.0927256474971413
27963,RE1,DEMTRAGSLMOT,EMICH4,2034,0.0875734897341193
27964,RE1,DEMTRAGSLMOT,EMICH4,2035,0.0821746443215425
27965,RE1,DEMTRAGSLMOT,EMICH4,2036,0.0767879954785465
27966,RE1,DEMTRAGSLMOT,EMICH4,2037,0.0704926529747175
27967,RE1,DEMTRAGSLMOT,EMICH4,2038,0.0659607540063243
27968,RE1,DEMTRAGSLMOT,EMICH4,2039,0.0614264655586358
27969,RE1,DEMTRAGSLMOT,EMICH4,2040,0.0539640585018216
27970,RE1,DEMTRAGSLMOT,EMICH4,2041,0.0522010587994083
27971,RE1,DEMTRAGSLMOT,EMICH4,2042,0.0523947518077604
27972,RE1,DEMTRAGSLMOT,EMICH4,2043,0.0526910419407397
27973,RE1,DEMTRAGSLMOT,EMICH4,2044,0.052743987198822
27974,RE1,DEMTRAGSLMOT,EMICH4,2045,0.0529062576996641
27975,RE1,DEMTRAGSLMOT,EMICH4,2046,0.0529497282907929
27976,RE1,DEMTRAGSLMOT,EMICH4,2047,0.0531598500285034
27977,RE1,DEMTRAGSLMOT,EMICH4,2048,0.0532161182653396
27978,RE1,DEMTRAGSLMOT,EMICH4,2049,0.0532161182653396
27979,RE1,DEMTRAGSLMOT,EMICH4,2050,0.0532161182653396
27980,RE1,DEMTRAGSLMOT,EMICH4,2051,0.0532161182653396
27981,RE1,DEMTRAGSLMOT,EMICH4,2052,0.0532161182653396
27982,RE1,DEMTRAGSLMOT,EMICH4,2053,0.0528789912471588
27983,RE1,DEMTRAGSLMOT,EMICH4,2054,0.0525530622845092
27984,RE1,DEMTRAGSLMOT,EMIN2O,2022,0.0236147953195778
27985,RE1,DEMTRAGSLMOT,EMIN2O,2023,0.0235266941062114
27986,RE1,DEMTRAGSLMOT,EMIN2O,2024,0.0240680228803862
27987,RE1,DEMTRAGSLMOT,EMIN2O,2025,0.0245822144019969
27988,RE1,DEMTRAGSLMOT,EMIN2O,2026,0.0251090379987268
27989,RE1,DEMTRAGSLMOT,EMIN2O,2027,0.0256057342013864
27990,RE1,DEMTRAGSLMOT,EMIN2O,2028,0.0260409522393889
27991,RE1,DEMTRAGSLMOT,EMIN2O,2029,0.0252593387965744
27992,RE1,DEMTRAGSLMOT,EMIN2O,2030,0.0241026057554977
27993,RE1,DEMTRAGSLMOT,EMIN2O,2031,0.0229066656890735
27994,RE1,DEMTRAGSLMOT,EMIN2O,2032,0.0217410285225711
27995,RE1,DEMTRAGSLMOT,EMIN2O,2033,0.0205468260168269
27996,RE1,DEMTRAGSLMOT,EMIN2O,2034,0.0194051732807668
27997,RE1,DEMTRAGSLMOT,EMIN2O,2035,0.0182088576941069
27998,RE1,DEMTRAGSLMOT,EMIN2O,2036,0.017015244712389
27999,RE1,DEMTRAGSLMOT,EMIN2O,2037,0.0156202767543977
28000,RE1,DEMTRAGSLMOT,EMIN2O,2038,0.0146160654909252
28001,RE1,DEMTRAGSLMOT,EMIN2O,2039,0.0136113247491834
28002,RE1,DEMTRAGSLMOT,EMIN2O,2040,0.0119577501061179
28003,RE1,DEMTRAGSLMOT,EMIN2O,2041,0.0115670917593609
28004,RE1,DEMTRAGSLMOT,EMIN2O,2042,0.011610011670418
28005,RE1,DEMTRAGSLMOT,EMIN2O,2043,0.0116756658014718
28006,RE1,DEMTRAGSLMOT,EMIN2O,2044,0.0116873977983421
28007,RE1,DEMTRAGSLMOT,EMIN2O,2045,0.011723354880751
28008,RE1,DEMTRAGSLMOT,EMIN2O,2046,0.0117329874117376
28009,RE1,DEMTRAGSLMOT,EMIN2O,2047,0.0117795477206017
28010,RE1,DEMTRAGSLMOT,EMIN2O,2048,0.0117920160473673
28011,RE1,DEMTRAGSLMOT,EMIN2O,2049,0.0117920160473673
28012,RE1,DEMTRAGSLMOT,EMIN2O,2050,0.0117920160473673
28013,RE1,DEMTRAGSLMOT,EMIN2O,2051,0.0117920160473673
28014,RE1,DEMTRAGSLMOT,EMIN2O,2052,0.0117920160473673
28015,RE1,DEMTRAGSLMOT,EMIN2O,2053,0.0117173129811165
28016,RE1,DEMTRAGSLMOT,EMIN2O,2054,0.0116450912617738
28017,RE1,DEMTRAGSLSTT,EMIC02,2022,0.0912065124408839
28018,RE1,DEMTRAGSLSTT,EMIC02,2023,0.0898438568906017
28019,RE1,DEMTRAGSLSTT,EMIC02,2024,0.0908290116422909
28020,RE1,DEMTRAGSLSTT,EMIC02,2025,0.00400142442062228
28021,RE1,DEMTRAGSLSTT,EMIC02,2026,0.0896584318212168
28022,RE1,DEMTRAGSLSTT,EMIC02,2027,0.0894699291246081
28023,RE1,DEMTRAGSLSTT,EMIC02,2028,0.0851329162097277
28032,RE1,DEMTRAGSLSTT,EMIC02,2037,0.0881834172777758
28033,RE1,DEMTRAGSLSTT,EMIC02,2038,0.088069300711411
28034,RE1,DEMTRAGSLSTT,EMIC02,2039,0.0879522826828002
28035,RE1,DEMTRAGSLSTT,EMIC02,2040,0.0878155573546686
28036,RE1,DEMTRAGSLSTT,EMIC02,2041,0.0876439842502591
28037,RE1,DEMTRAGSLSTT,EMIC02,2042,0.0875011073557511
28038,RE1,DEMTRAGSLSTT,EMIC02,2043,0.0873248577120546
28039,RE1,DEMTRAGSLSTT,EMIC02,2044,0.0871789113288829
28040,RE1,DEMTRAGSLSTT,EMIC02,2045,0.0870420514610871
28041,RE1,DEMTRAGSLSTT,EMIC02,2046,0.0868880079965654
28042,RE1,DEMTRAGSLSTT,EMIC02,2047,0.0867266866631997
28043,RE1,DEMTRAGSLSTT,EMIC02,2048,0.0865758409623156
28044,RE1,DEMTRAGSLSTT,EMIC02,2049,0.0863962249076079
28045,RE1,DEMTRAGSLSTT,EMIC02,2050,0.0861552900920079
28046,RE1,DEMTRAGSLSTT,EMIC02,2051,0.0954223869250092
28047,RE1,DEMTRAGSLSTT,EMIC02,2052,0.0950914109119012
28048,RE1,DEMTRAGSLSTT,EMIC02,2053,0.0946884293034563
28049,RE1,DEMTRAGSLSTT,EMIC02,2054,0.0941429617823153
28050,RE1,DEMTRAGSLSTT,EMICH4,2022,0.00128934811892709
28051,RE1,DEMTRAGSLSTT,EMICH4,2023,0.00127008483033637
28052,RE1,DEMTRAGSLSTT,EMICH4,2024,0.00128401154885624
28053,RE1,DEMTRAGSLSTT,EMICH4,2025,5.65664546498504e-05
28054,RE1,DEMTRAGSLSTT,EMICH4,2026,0.00126746355409178
28055,RE1,DEMTRAGSLSTT,EMICH4,2027,0.0012647987707251
28056,RE1,DEMTRAGSLSTT,EMICH4,2028,0.0012034882426289
28065,RE1,DEMTRAGSLSTT,EMICH4,2037,0.00124661189365571
28066,RE1,DEMTRAGSLSTT,EMICH4,2038,0.00124499867573691
28067,RE1,DEMTRAGSLSTT,EMICH4,2039,0.00124334444106625
28068,RE1,DEMTRAGSLSTT,EMICH4,2040,0.00124141161258812
28069,RE1,DEMTRAGSLSTT,EMICH4,2041,0.00123898615574838
28070,RE1,DEMTRAGSLSTT,EMICH4,2042,0.0012369663651628
28071,RE1,DEMTRAGSLSTT,EMICH4,2043,0.00123447479805339
28072,RE1,DEMTRAGSLSTT,EMICH4,2044,0.00123241161539712
28073,RE1,DEMTRAGSLSTT,EMICH4,2045,0.00123047688498833
28074,RE1,DEMTRAGSLSTT,EMICH4,2046,0.00122829923729741
28075,RE1,DEMTRAGSLSTT,EMICH4,2047,0.00122601870543459
28076,RE1,DEMTRAGSLSTT,EMICH4,2048,0.00122388626318372
28077,RE1,DEMTRAGSLSTT,EMICH4,2049,0.00122134710653724
28078,RE1,DEMTRAGSLSTT,EMICH4,2050,0.00121794111234928
28079,RE1,DEMTRAGSLSTT,EMICH4,2051,0.00121405154756394
28080,RE1,DEMTRAGSLSTT,EMICH4,2052,0.00120984056569827
28081,RE1,DEMTRAGSLSTT,EMICH4,2053,0.00120471346228849
28082,RE1,DEMTRAGSLSTT,EMICH4,2054,0.00119777352178262
28083,RE1,DEMTRAGSLSTT,EMIN2O,2022,0.000285703170479718
28084,RE1,DEMTRAGSLSTT,EMIN2O,2023,0.000281434670341203
28085,RE1,DEMTRAGSLSTT,EMIN2O,2024,0.000284520654317985
28086,RE1,DEMTRAGSLSTT,EMIN2O,2025,1.25344080462208e-05
28087,RE1,DEMTRAGSLSTT,EMIN2O,2026,0.000280853828811449
28088,RE1,DEMTRAGSLSTT,EMIN2O,2027,0.000280263346655912
28089,RE1,DEMTRAGSLSTT,EMIN2O,2028,0.000266677712176182
28098,RE1,DEMTRAGSLSTT,EMIN2O,2037,0.000276233365641805
28099,RE1,DEMTRAGSLSTT,EMIN2O,2038,0.000275875897036305
28100,RE1,DEMTRAGSLSTT,EMIN2O,2039,0.000275509339639441
28101,RE1,DEMTRAGSLSTT,EMIN2O,2040,0.000275081049392543
28102,RE1,DEMTRAGSLSTT,EMIN2O,2041,0.000274543598956307
28103,RE1,DEMTRAGSLSTT,EMIN2O,2042,0.000274096039010677
28104,RE1,DEMTRAGSLSTT,EMIN2O,2043,0.000273543939378179
28105,RE1,DEMTRAGSLSTT,EMIN2O,2044,0.000273086764300695
28106,RE1,DEMTRAGSLSTT,EMIN2O,2045,0.000272658052610112
28107,RE1,DEMTRAGSLSTT,EMIN2O,2046,0.000272175513534473
28108,RE1,DEMTRAGSLSTT,EMIN2O,2047,0.000271670176632807
28109,RE1,DEMTRAGSLSTT,EMIN2O,2048,0.000271197654508647
28110,RE1,DEMTRAGSLSTT,EMIN2O,2049,0.000270635009639046
28111,RE1,DEMTRAGSLSTT,EMIN2O,2050,0.000269880284577713
28112,RE1,DEMTRAGSLSTT,EMIN2O,2051,0.00026901840641258
28113,RE1,DEMTRAGSLSTT,EMIN2O,2052,0.000268085306303933
28114,RE1,DEMTRAGSLSTT,EMIN2O,2053,0.000266949205294401
28115,RE1,DEMTRAGSLSTT,EMIN2O,2054,0.000265411402604531
28116,RE1,DEMTRAGSLTAX,EMIC02,2022,2.55698170022873
28117,RE1,DEMTRAGSLTAX,EMIC02,2023,2.57895134298391
28118,RE1,DEMTRAGSLTAX,EMIC02,2024,2.6710023189902
28119,RE1,DEMTRAGSLTAX,EMIC02,2025,2.67040702222698
28120,RE1,DEMTRAGSLTAX,EMIC02,2026,2.66918603278348
28121,RE1,DEMTRAGSLTAX,EMIC02,2027,2.66648510444677
28122,RE1,DEMTRAGSLTAX,EMIC02,2028,2.66124842605879
28123,RE1,DEMTRAGSLTAX,EMIC02,2029,2.65201848349413
28124,RE1,DEMTRAGSLTAX,EMIC02,2030,2.63689037989108
28125,RE1,DEMTRAGSLTAX,EMIC02,2031,2.61348961372636
28126,RE1,DEMTRAGSLTAX,EMIC02,2032,2.57898805370097
28127,RE1,DEMTRAGSLTAX,EMIC02,2033,2.53017736009423
28128,RE1,DEMTRAGSLTAX,EMIC02,2034,2.46362232627738
28129,RE1,DEMTRAGSLTAX,EMIC02,2035,2.37591634607298
28130,RE1,DEMTRAGSLTAX,EMIC02,2036,2.26405436703954
28131,RE1,DEMTRAGSLTAX,EMIC02,2037,2.1259217428907
28132,RE1,DEMTRAGSLTAX,EMIC02,2038,1.96086761634337
28133,RE1,DEMTRAGSLTAX,EMIC02,2039,1.77028915123195
28134,RE1,DEMTRAGSLTAX,EMIC02,2040,1.55810448816519
28135,RE1,DEMTRAGSLTAX,EMIC02,2041,1.33095292412764
28136,RE1,DEMTRAGSLTAX,EMIC02,2042,1.09795445544556
28137,RE1,DEMTRAGSLTAX,EMIC02,2043,0.869914071459962
28138,RE1,DEMTRAGSLTAX,EMIC02,2044,0.657984167593309
28139,RE1,DEMTRAGSLTAX,EMIC02,2045,0.471985519113493
28140,RE1,DEMTRAGSLTAX,EMIC02,2046,0.318773504442441
28141,RE1,DEMTRAGSLTAX,EMIC02,2047,0.201126816809712
28142,RE1,DEMTRAGSLTAX,EMIC02,2048,0.117544487938996
28143,RE1,DEMTRAGSLTAX,EMIC02,2049,0.0630513568542849
28144,RE1,DEMTRAGSLTAX,EMIC02,2050,0.0307365803930885
28145,RE1,DEMTRAGSLTAX,EMIC02,2051,0.0149704383899597
28146,RE1,DEMTRAGSLTAX,EMIC02,2052,0.00583416637310009
28147,RE1,DEMTRAGSLTAX,EMIC02,2053,0.00199695386542484
28148,RE1,DEMTRAGSLTAX,EMIC02,2054,0.000592614990388339
28149,RE1,DEMTRAGSLTAX,EMICH4,2022,0.0361469752223866
28150,RE1,DEMTRAGSLTAX,EMICH4,2023,0.0364575508249593
28151,RE1,DEMTRAGSLTAX,EMICH4,2024,0.0377588367702589
28152,RE1,DEMTRAGSLTAX,EMICH4,2025,0.0377504213102076
28153,RE1,DEMTRAGSLTAX,EMICH4,2026,0.0377331606958054
28154,RE1,DEMTRAGSLTAX,EMICH4,2027,0.037694978807505
28155,RE1,DEMTRAGSLTAX,EMICH4,2028,0.0376209500868767
28156,RE1,DEMTRAGSLTAX,EMICH4,2029,0.0374904702695362
28157,RE1,DEMTRAGSLTAX,EMICH4,2030,0.0372766106294565
28158,RE1,DEMTRAGSLTAX,EMICH4,2031,0.0369458038369538
28159,RE1,DEMTRAGSLTAX,EMICH4,2032,0.0364580697889314
28160,RE1,DEMTRAGSLTAX,EMICH4,2033,0.0357680535356933
28161,RE1,DEMTRAGSLTAX,EMICH4,2034,0.0348271930054489
28162,RE1,DEMTRAGSLTAX,EMICH4,2035,0.0335873304389628
28163,RE1,DEMTRAGSLTAX,EMICH4,2036,0.0320059846733333
28164,RE1,DEMTRAGSLTAX,EMICH4,2037,0.0300532618431053
28165,RE1,DEMTRAGSLTAX,EMICH4,2038,0.0277199610525188
28166,RE1,DEMTRAGSLTAX,EMICH4,2039,0.025025833419268
28167,RE1,DEMTRAGSLTAX,EMICH4,2040,0.0220262680497707
28168,RE1,DEMTRAGSLTAX,EMICH4,2041,0.0188151218940288
28169,RE1,DEMTRAGSLTAX,EMICH4,2042,0.0155213205056373
28170,RE1,DEMTRAGSLTAX,EMICH4,2043,0.0122976094759911
28171,RE1,DEMTRAGSLTAX,EMICH4,2044,0.00930164553019303
28172,RE1,DEMTRAGSLTAX,EMICH4,2045,0.00667226083909577
28173,RE1,DEMTRAGSLTAX,EMICH4,2046,0.00450636700513089
28174,RE1,DEMTRAGSLTAX,EMICH4,2047,0.00284324524619311
28175,RE1,DEMTRAGSLTAX,EMICH4,2048,0.00166167700483697
28176,RE1,DEMTRAGSLTAX,EMICH4,2049,0.000891330522133112
28177,RE1,DEMTRAGSLTAX,EMICH4,2050,0.000434510113932561
28178,RE1,DEMTRAGSLTAX,EMICH4,2051,0.000190467713926759
28179,RE1,DEMTRAGSLTAX,EMICH4,2052,7.42276413560483e-05
28180,RE1,DEMTRAGSLTAX,EMICH4,2053,2.54070874651051e-05
28182,RE1,DEMTRAGSLTAX,EMIN2O,2022,0.00800971070007169
28183,RE1,DEMTRAGSLTAX,EMIN2O,2023,0.00807853030978463
28184,RE1,DEMTRAGSLTAX,EMIN2O,2024,0.00836687875099705
28185,RE1,DEMTRAGSLTAX,EMIN2O,2025,0.00836501399191267
28186,RE1,DEMTRAGSLTAX,EMIN2O,2026,0.00836118925894355
28187,RE1,DEMTRAGSLTAX,EMIN2O,2027,0.00835272863734555
28188,RE1,DEMTRAGSLTAX,EMIN2O,2028,0.00833632481290157
28189,RE1,DEMTRAGSLTAX,EMIN2O,2029,0.00830741214226548
28190,RE1,DEMTRAGSLTAX,EMIN2O,2030,0.00826002356170179
28191,RE1,DEMTRAGSLTAX,EMIN2O,2031,0.00818672097720436
28192,RE1,DEMTRAGSLTAX,EMIN2O,2032,0.00807864530561084
28193,RE1,DEMTRAGSLTAX,EMIN2O,2033,0.00792574646600443
28194,RE1,DEMTRAGSLTAX,EMIN2O,2034,0.00771726371993756
28195,RE1,DEMTRAGSLTAX,EMIN2O,2035,0.0074425259194908
28196,RE1,DEMTRAGSLTAX,EMIN2O,2036,0.00709211977840845
28197,RE1,DEMTRAGSLTAX,EMIN2O,2037,0.00665942119571033
28198,RE1,DEMTRAGSLTAX,EMIN2O,2038,0.00614239136973274
28199,RE1,DEMTRAGSLTAX,EMIN2O,2039,0.0055454068973489
28200,RE1,DEMTRAGSLTAX,EMIN2O,2040,0.00488074130118728
28201,RE1,DEMTRAGSLTAX,EMIN2O,2041,0.00416919208953401
28202,RE1,DEMTRAGSLTAX,EMIN2O,2042,0.00343932752791582
28203,RE1,DEMTRAGSLTAX,EMIN2O,2043,0.00272499409975929
28204,RE1,DEMTRAGSLTAX,EMIN2O,2044,0.00206112653335706
28205,RE1,DEMTRAGSLTAX,EMIN2O,2045,0.00147848827482186
28206,RE1,DEMTRAGSLTAX,EMIN2O,2046,0.000998553704629003
28207,RE1,DEMTRAGSLTAX,EMIN2O,2047,0.000630027041854855
28208,RE1,DEMTRAGSLTAX,EMIN2O,2048,0.000368206523611493
28209,RE1,DEMTRAGSLTAX,EMIN2O,2049,0.000197507525221877
28210,RE1,DEMTRAGSLTAX,EMIN2O,2050,9.62819236587072e-05
28211,RE1,DEMTRAGSLTAX,EMIN2O,2051,4.22052267685326e-05
28212,RE1,DEMTRAGSLTAX,EMIN2O,2052,1.64479027512767e-05
28215,RE1,DEMTRAGSLTCK_C2P,EMIC02,2022,0.213007726650595
28216,RE1,DEMTRAGSLTCK_C2P,EMIC02,2023,0.209832520592303
28217,RE1,DEMTRAGSLTCK_C2P,EMIC02,2024,0.212161783618216
28218,RE1,DEMTRAGSLTCK_C2P,EMIC02,2025,0.209941571111071
28219,RE1,DEMTRAGSLTCK_C2P,EMIC02,2026,0.209427499734508
28220,RE1,DEMTRAGSLTCK_C2P,EMIC02,2027,0.208987188124746
28221,RE1,DEMTRAGSLTCK_C2P,EMIC02,2028,0.20858332791494
28222,RE1,DEMTRAGSLTCK_C2P,EMIC02,2029,0.20820734646984
28223,RE1,DEMTRAGSLTCK_C2P,EMIC02,2030,0.207853784463482
28224,RE1,DEMTRAGSLTCK_C2P,EMIC02,2031,0.207540119634608
28225,RE1,DEMTRAGSLTCK_C2P,EMIC02,2032,0.207245355084384
28226,RE1,DEMTRAGSLTCK_C2P,EMIC02,2033,0.206998241249899
28227,RE1,DEMTRAGSLTCK_C2P,EMIC02,2034,0.206755819433064
28228,RE1,DEMTRAGSLTCK_C2P,EMIC02,2035,0.206522620736421
28229,RE1,DEMTRAGSLTCK_C2P,EMIC02,2036,0.206257904708987
28230,RE1,DEMTRAGSLTCK_C2P,EMIC02,2037,0.205982105903387
28231,RE1,DEMTRAGSLTCK_C2P,EMIC02,2038,0.205715548183308
28232,RE1,DEMTRAGSLTCK_C2P,EMIC02,2039,0.205442213119801
28233,RE1,DEMTRAGSLTCK_C2P,EMIC02,2040,0.205122845013095
28234,RE1,DEMTRAGSLTCK_C2P,EMIC02,2041,0.204722078174458
28235,RE1,DEMTRAGSLTCK_C2P,EMIC02,2042,0.204388341010213
28236,RE1,DEMTRAGSLTCK_C2P,EMIC02,2043,0.203976650537173
28237,RE1,DEMTRAGSLTCK_C2P,EMIC02,2044,0.203635743547144
28238,RE1,DEMTRAGSLTCK_C2P,EMIC02,2045,0.203316061177686
28239,RE1,DEMTRAGSLTCK_C2P,EMIC02,2046,0.202956240723883
28240,RE1,DEMTRAGSLTCK_C2P,EMIC02,2047,0.202579420353346
28241,RE1,DEMTRAGSLTCK_C2P,EMIC02,2048,0.202227069354782
28242,RE1,DEMTRAGSLTCK_C2P,EMIC02,2049,0.201807515493695
28243,RE1,DEMTRAGSLTCK_C2P,EMIC02,2050,0.201244730990273
28244,RE1,DEMTRAGSLTCK_C2P,EMIC02,2051,0.222891160446044
28245,RE1,DEMTRAGSLTCK_C2P,EMIC02,2052,0.22211805436456
28246,RE1,DEMTRAGSLTCK_C2P,EMIC02,2053,0.221176754935368
28247,RE1,DEMTRAGSLTCK_C2P,EMIC02,2054,0.219902631611788
28248,RE1,DEMTRAGSLTCK_C2P,EMICH4,2022,0.00301120067332793
28249,RE1,DEMTRAGSLTCK_C2P,EMICH4,2023,0.00296631412028581
28250,RE1,DEMTRAGSLTCK_C2P,EMICH4,2024,0.00299924193235288
28251,RE1,DEMTRAGSLTCK_C2P,EMICH4,2025,0.00296785572161973
28252,RE1,DEMTRAGSLTCK_C2P,EMICH4,2026,0.00296058851070872
28253,RE1,DEMTRAGSLTCK_C2P,EMICH4,2027,0.00295436401060895
28254,RE1,DEMTRAGSLTCK_C2P,EMICH4,2028,0.00294865480862449
28255,RE1,DEMTRAGSLTCK_C2P,EMICH4,2029,0.00294333971701515
28256,RE1,DEMTRAGSLTCK_C2P,EMICH4,2030,0.00293834155958514
28257,RE1,DEMTRAGSLTCK_C2P,EMICH4,2031,0.00293390741177859
28258,RE1,DEMTRAGSLTCK_C2P,EMICH4,2032,0.00292974044926477
28259,RE1,DEMTRAGSLTCK_C2P,EMICH4,2033,0.00292624710488478
28260,RE1,DEMTRAGSLTCK_C2P,EMICH4,2034,0.00292282008958556
28261,RE1,DEMTRAGSLTCK_C2P,EMICH4,2035,0.00291952345765867
28262,RE1,DEMTRAGSLTCK_C2P,EMICH4,2036,0.00291578127847773
28263,RE1,DEMTRAGSLTCK_C2P,EMICH4,2037,0.00291188242672158
28264,RE1,DEMTRAGSLTCK_C2P,EMICH4,2038,0.00290811421230607
28265,RE1,DEMTRAGSLTCK_C2P,EMICH4,2039,0.00290425018943601
28266,RE1,DEMTRAGSLTCK_C2P,EMICH4,2040,0.00289973541678867
28267,RE1,DEMTRAGSLTCK_C2P,EMICH4,2041,0.00289406994449183
28268,RE1,DEMTRAGSLTCK_C2P,EMICH4,2042,0.00288935204251949
28269,RE1,DEMTRAGSLTCK_C2P,EMICH4,2043,0.00288353214739591
28270,RE1,DEMTRAGSLTCK_C2P,EMICH4,2044,0.00287871288861098
28271,RE1,DEMTRAGSLTCK_C2P,EMICH4,2045,0.00287419367336326
28272,RE1,DEMTRAGSLTCK_C2P,EMICH4,2046,0.00286910704289305
28273,RE1,DEMTRAGSLTCK_C2P,EMICH4,2047,0.00286378009174754
28274,RE1,DEMTRAGSLTCK_C2P,EMICH4,2048,0.00285879905382555
28275,RE1,DEMTRAGSLTCK_C2P,EMICH4,2049,0.00285286799729127
28276,RE1,DEMTRAGSLTCK_C2P,EMICH4,2050,0.00284491214938711
28277,RE1,DEMTRAGSLTCK_C2P,EMICH4,2051,0.00283582675929604
28278,RE1,DEMTRAGSLTCK_C2P,EMICH4,2052,0.0028259905912342
28279,RE1,DEMTRAGSLTCK_C2P,EMICH4,2053,0.00281401451239611
28280,RE1,DEMTRAGSLTCK_C2P,EMICH4,2054,0.00279780394124372
28281,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2022,0.000667243831740602
28282,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2023,0.000657297541574443
28283,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2024,0.00066459392659756
28284,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2025,0.000657639140854151
28285,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2026,0.000656028819198314
28286,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2027,0.000654649549017474
28287,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2028,0.000653384462355522
28288,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2029,0.000652206705548118
28289,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2030,0.000651099177330294
28290,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2031,0.000650116626483002
28291,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2032,0.00064919328050375
28292,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2033,0.000648419199749072
28293,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2034,0.000647659816676419
28294,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2035,0.000646929324903413
28295,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2036,0.000646100105516654
28296,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2037,0.000645236169476719
28297,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2038,0.000644401181012582
28298,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2039,0.000643544962611534
28299,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2040,0.000642544546323332
28300,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2041,0.000641289149604857
28301,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2042,0.000640243722437653
28302,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2043,0.000638954107581697
28303,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2044,0.000637886221031893
28304,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2045,0.000636884820319858
28305,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2046,0.000635757687599794
28306,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2047,0.000634577302869772
28307,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2048,0.000633473568117535
28308,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2049,0.000632159321304543
28309,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2050,0.00063039640643562
28310,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2051,0.000628383199361472
28311,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2052,0.000626203629422689
28312,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2053,0.00062354988242936
28313,RE1,DEMTRAGSLTCK_C2P,EMIN2O,2054,0.000619957825710514
29106,RE1,DEMTRAHEVFWD,EMIC02,2022,0.0234088593894915
29107,RE1,DEMTRAHEVFWD,EMIC02,2023,0.0229378002766352
29108,RE1,DEMTRAHEVFWD,EMIC02,2024,0.0230828990626556
29109,RE1,DEMTRAHEVFWD,EMIC02,2025,0.0230685023082455
29110,RE1,DEMTRAHEVFWD,EMIC02,2026,0.0230389917603268
29111,RE1,DEMTRAHEVFWD,EMIC02,2027,0.0229737982482899
29112,RE1,DEMTRAHEVFWD,EMIC02,2028,0.0430874473249665
29113,RE1,DEMTRAHEVFWD,EMIC02,2029,0.0708730949145569
29114,RE1,DEMTRAHEVFWD,EMIC02,2030,0.109798326925174
29115,RE1,DEMTRAHEVFWD,EMIC02,2031,0.164037693228095
29116,RE1,DEMTRAHEVFWD,EMIC02,2032,0.237919317471387
29117,RE1,DEMTRAHEVFWD,EMIC02,2033,0.335652595063258
29118,RE1,DEMTRAHEVFWD,EMIC02,2034,0.460211310791446
29119,RE1,DEMTRAHEVFWD,EMIC02,2035,0.458435060672264
29120,RE1,DEMTRAHEVFWD,EMIC02,2036,0.456334755551993
29121,RE1,DEMTRAHEVFWD,EMIC02,2037,0.453986921908147
